Date_reported,Sever_Location,Packet_Size,No._of_Packets,Attack_Packets,Total_Loss(Y)
8/16/2020,Africa,1022.0,96336,149.0,5141
8/23/2020,Africa,901.0,97237,102.0,5243
8/30/2020,Africa,1260.0,98497,133.0,5376
9/6/2020,Africa,1215.0,99712,135.0,5511
9/13/2020,Africa,1144.0,100856,116.0,5627
9/20/2020,Africa,1044.0,101900,123.0,5750
9/27/2020,Africa,836.0,102736,119.0,5869
10/4/2020,Africa,839.0,103575,101.0,5970
10/11/2020,Africa,812.0,104387,70.0,6040
10/18/2020,Africa,910.0,105297,69.0,6109
10/25/2020,Africa,1100.0,106397,78.0,6187
11/1/2020,Africa,1158.0,107555,79.0,6266
11/8/2020,Africa,1407.0,108962,89.0,6355
11/15/2020,Africa,1585.0,110547,87.0,6442
11/22/2020,Africa,2129.0,112676,93.0,6535
11/29/2020,Africa,2507.0,115183,86.0,6621
12/6/2020,Africa,2831.0,118014,129.0,6750
12/13/2020,Africa,3075.0,121089,148.0,6898
12/20/2020,Africa,3802.0,124891,171.0,7069
12/27/2020,Africa,6424.0,131315,283.0,7352
1/3/2021,Africa,9563.0,140878,389.0,7741
1/10/2021,Africa,7921.0,148799,401.0,8142
1/17/2021,Africa,6708.0,155507,385.0,8527
1/24/2021,Africa,5636.0,161143,375.0,8902
1/31/2021,Africa,4275.0,165418,361.0,9263
2/7/2021,Africa,3688.0,169106,341.0,9604
2/14/2021,Africa,4096.0,173202,331.0,9935
2/21/2021,Africa,4341.0,177543,363.0,10298
2/28/2021,Africa,4286.0,181829,341.0,10639
3/7/2021,Africa,4093.0,185922,315.0,10954
3/14/2021,Africa,4358.0,190280,302.0,11256
3/21/2021,Africa,4491.0,194771,301.0,11557
3/28/2021,Africa,4593.0,199364,288.0,11845
4/4/2021,Africa,4892.0,204256,278.0,12123
4/11/2021,Africa,5421.0,209677,282.0,12405
4/18/2021,Africa,5807.0,215484,289.0,12694
4/25/2021,Africa,6086.0,221570,304.0,12998
5/2/2021,Africa,7014.0,228584,404.0,13402
5/9/2021,Africa,7688.0,236272,443.0,13845
5/16/2021,Africa,8248.0,244520,424.0,14269
5/23/2021,Africa,8170.0,252690,401.0,14670
5/30/2021,Africa,7969.0,260659,331.0,15001
6/6/2021,Africa,6512.0,267171,308.0,15309
6/13/2021,Africa,5320.0,272491,273.0,15582
6/20/2021,Africa,4265.0,276756,247.0,15829
6/27/2021,Africa,3249.0,280005,233.0,16062
7/4/2021,Africa,1898.0,281903,180.0,16242
7/11/2021,Africa,1082.0,282985,141.0,16383
7/18/2021,Africa,651.0,283636,56.0,16439
7/25/2021,Africa,349.0,283985,42.0,16481
8/1/2021,Africa,277.0,284262,43.0,16524
8/8/2021,Africa,379.0,284641,42.0,16566
8/15/2021,Africa,616.0,285257,49.0,16615
8/22/2021,Africa,911.0,286168,48.0,16663
8/29/2021,Africa,1476.0,287644,51.0,16714
9/5/2021,Africa,2040.0,289684,62.0,16776
9/12/2021,Africa,2792.0,292476,84.0,16860
9/19/2021,Africa,3800.0,296276,91.0,16951
9/26/2021,Africa,4669.0,300945,198.0,17149
10/3/2021,Africa,5085.0,306030,250.0,17399
10/10/2021,Africa,5546.0,311576,259.0,17658
10/17/2021,Africa,6009.0,317585,268.0,17926
10/24/2021,Africa,6148.0,323733,316.0,18242
10/31/2021,Africa,6351.0,330084,350.0,18592
11/7/2021,Africa,6498.0,336582,419.0,19011
11/14/2021,Africa,6444.0,343026,424.0,19435
11/21/2021,Africa,6487.0,349513,437.0,19872
11/28/2021,Africa,6254.0,355767,433.0,20305
12/5/2021,Africa,6493.0,362260,377.0,20682
12/12/2021,Africa,6075.0,368335,333.0,21015
12/19/2021,Africa,6076.0,374411,300.0,21315
12/26/2021,Africa,6109.0,380520,256.0,21571
1/2/2022,Africa,5838.0,386358,197.0,21768
1/9/2022,Africa,5587.0,391945,170.0,21938
1/16/2022,Africa,6934.0,398879,185.0,22123
1/23/2022,Africa,9616.0,408495,207.0,22330
1/30/2022,Africa,12983.0,421478,236.0,22566
2/6/2022,Africa,15872.0,437350,311.0,22877
2/13/2022,Africa,15471.0,452821,415.0,23292
2/20/2022,Africa,14627.0,467448,402.0,23694
2/27/2022,Africa,13279.0,480727,298.0,23992
3/6/2022,Africa,9149.0,489876,180.0,24172
3/13/2022,Africa,5497.0,495373,105.0,24277
3/20/2022,Africa,5516.0,500889,84.0,24361
3/27/2022,Africa,4375.0,505264,56.0,24417
4/3/2022,Africa,3913.0,509177,56.0,24473
4/10/2022,Africa,2800.0,511977,49.0,24522
4/17/2022,Africa,868.0,512845,42.0,24564
4/24/2022,Africa,623.0,513468,42.0,24606
5/1/2022,Africa,322.0,513790,35.0,24641
5/8/2022,Africa,56.0,513846,28.0,24669
5/15/2022,Africa,35.0,513881,21.0,24690
5/22/2022,Africa,35.0,513916,14.0,24704
5/29/2022,Africa,28.0,513944,14.0,24718
6/5/2022,Africa,31.0,513975,1.0,24719
6/12/2022,Africa,33.0,514008,1.0,24720
6/19/2022,Africa,39.0,514047,2.0,24722
6/26/2022,Africa,41.0,514088,1.0,24723
7/3/2022,Africa,45.0,514133,1.0,24724
7/10/2022,Africa,49.0,514182,1.0,24725
7/17/2022,Africa,231.0,514413,25.0,24750
7/24/2022,Africa,246.0,514659,15.0,24765
7/31/2022,Africa,232.0,514891,10.0,24775
8/7/2022,Africa,191.0,515082,6.0,24781
8/14/2022,Africa,116.0,515198,5.0,24786
8/21/2022,Africa,66.0,515264,5.0,24791
8/28/2022,Africa,44.0,515308,3.0,24794
9/4/2022,Africa,27.0,515335,2.0,24796
9/18/2022,Africa,13.0,515361,1.0,24797
10/16/2022,Africa,9.0,515397,1.0,24798
12/4/2022,Africa,14.0,515456,1.0,24799
12/11/2022,Africa,19.0,515475,1.0,24800
12/18/2022,Africa,18.0,515493,1.0,24801
12/25/2022,Africa,21.0,515514,1.0,24802
1/8/2023,Africa,23.0,515556,1.0,24803
1/15/2023,Africa,24.0,515580,2.0,24805
1/29/2023,Africa,26.0,515635,1.0,24806
2/5/2023,Africa,31.0,515666,1.0,24807
2/12/2023,Africa,32.0,515698,2.0,24809
2/19/2023,Africa,31.0,515729,1.0,24810
2/26/2023,Africa,30.0,515759,2.0,24812
3/5/2023,Africa,33.0,515792,3.0,24815
3/12/2023,Africa,31.0,515823,2.0,24817
3/19/2023,Africa,29.0,515852,2.0,24819
3/26/2023,Africa,30.0,515882,2.0,24821
4/2/2023,Africa,31.0,515913,2.0,24823
4/9/2023,Africa,29.0,515942,1.0,24824
4/16/2023,Africa,28.0,515970,2.0,24826
4/23/2023,Africa,26.0,515996,2.0,24828
4/30/2023,Africa,27.0,516023,2.0,24830
4/5/2020,North America,37.0,56,3.0,3
4/12/2020,North America,62.0,118,3.0,6
4/19/2020,North America,72.0,190,1.0,7
4/26/2020,North America,84.0,274,1.0,8
5/3/2020,North America,172.0,446,2.0,10
5/10/2020,North America,338.0,784,6.0,16
5/17/2020,North America,481.0,1265,9.0,25
5/24/2020,North America,554.0,1819,8.0,33
5/31/2020,North America,576.0,2395,11.0,44
6/7/2020,North America,539.0,2934,9.0,53
6/14/2020,North America,669.0,3603,19.0,72
6/21/2020,North America,872.0,4475,21.0,93
6/28/2020,North America,1252.0,5727,50.0,143
7/5/2020,North America,1780.0,7507,67.0,210
7/12/2020,North America,1884.0,9391,44.0,254
7/19/2020,North America,2117.0,11508,70.0,324
7/26/2020,North America,2713.0,14221,66.0,390
8/2/2020,North America,2829.0,17050,69.0,459
8/9/2020,North America,2928.0,19978,77.0,536
8/16/2020,North America,2641.0,22619,67.0,603
8/23/2020,North America,1801.0,24420,51.0,654
8/30/2020,North America,1117.0,25537,54.0,708
9/6/2020,North America,669.0,26206,44.0,752
9/13/2020,North America,645.0,26851,30.0,782
9/20/2020,North America,577.0,27428,26.0,808
9/27/2020,North America,987.0,28415,18.0,826
10/4/2020,North America,943.0,29358,31.0,857
10/11/2020,North America,712.0,30070,30.0,887
10/18/2020,North America,1386.0,31456,30.0,917
10/25/2020,North America,1129.0,32585,27.0,944
11/1/2020,North America,860.0,33445,31.0,975
11/8/2020,North America,1700.0,35145,31.0,1006
11/15/2020,North America,1213.0,36358,33.0,1039
11/22/2020,North America,892.0,37250,31.0,1070
11/29/2020,North America,1155.0,38405,37.0,1107
12/6/2020,North America,1313.0,39718,46.0,1153
12/13/2020,North America,1676.0,41394,40.0,1193
12/20/2020,North America,1801.0,43195,49.0,1242
12/27/2020,North America,1424.0,44619,55.0,1297
1/3/2021,North America,1623.0,46242,54.0,1351
1/10/2021,North America,2332.0,48574,57.0,1408
1/17/2021,North America,1583.0,50157,71.0,1479
1/24/2021,North America,2515.0,52672,72.0,1551
1/31/2021,North America,1317.0,53989,63.0,1614
2/7/2021,North America,2248.0,56237,59.0,1673
2/14/2021,North America,1191.0,57428,61.0,1734
2/21/2021,North America,1118.0,58546,58.0,1792
2/28/2021,North America,1320.0,59866,55.0,1847
3/7/2021,North America,934.0,60800,47.0,1894
3/14/2021,North America,1286.0,62086,51.0,1945
3/21/2021,North America,445.0,62531,30.0,1975
3/28/2021,North America,1235.0,63766,23.0,1998
4/4/2021,North America,665.0,64431,23.0,2021
4/11/2021,North America,1060.0,65491,27.0,2048
4/18/2021,North America,1913.0,67404,24.0,2072
4/25/2021,North America,914.0,68318,26.0,2098
5/2/2021,North America,880.0,69198,30.0,2128
5/9/2021,North America,1057.0,70255,22.0,2150
5/16/2021,North America,660.0,70915,32.0,2182
5/23/2021,North America,1305.0,72220,29.0,2211
5/30/2021,North America,1026.0,73246,30.0,2241
6/6/2021,North America,895.0,74141,25.0,2266
6/13/2021,North America,1210.0,75351,26.0,2292
6/20/2021,North America,1346.0,76697,35.0,2327
6/27/2021,North America,787.0,77484,34.0,2361
7/4/2021,North America,2306.0,79790,36.0,2397
7/11/2021,North America,1142.0,80932,42.0,2439
7/18/2021,North America,1920.0,82852,45.0,2484
7/25/2021,North America,1839.0,84691,63.0,2547
8/1/2021,North America,1929.0,86620,82.0,2629
8/8/2021,North America,1751.0,88371,74.0,2703
8/15/2021,North America,1758.0,90129,78.0,2781
8/22/2021,North America,2557.0,92686,50.0,2831
8/29/2021,North America,1374.0,94060,59.0,2890
9/5/2021,North America,2007.0,96067,62.0,2952
9/12/2021,North America,2989.0,99056,61.0,3013
9/19/2021,North America,645.0,99701,77.0,3090
9/26/2021,North America,3977.0,103678,84.0,3174
10/3/2021,North America,670.0,104348,88.0,3262
10/10/2021,North America,3316.0,107664,106.0,3368
10/17/2021,North America,2524.0,110188,92.0,3460
10/24/2021,North America,2102.0,112290,94.0,3554
10/31/2021,North America,1132.0,113422,68.0,3622
11/7/2021,North America,2836.0,116258,53.0,3675
11/14/2021,North America,1464.0,117722,46.0,3721
11/21/2021,North America,319.0,118041,30.0,3751
12/5/2021,North America,1762.0,119803,12.0,3781
12/19/2021,North America,1681.0,121484,12.0,3805
12/26/2021,North America,257.0,121741,13.0,3818
1/2/2022,North America,204.0,121945,6.0,3824
1/9/2022,North America,289.0,122234,3.0,3827
1/16/2022,North America,1343.0,123577,5.0,3832
1/23/2022,North America,3435.0,127012,19.0,3851
1/30/2022,North America,6250.0,133262,33.0,3884
2/6/2022,North America,1847.0,135109,49.0,3933
2/20/2022,North America,12677.0,147786,43.0,4032
3/6/2022,North America,8578.0,156364,18.0,4086
3/20/2022,North America,4688.0,161052,14.0,4109
4/10/2022,North America,518.0,161570,2.0,4121
4/17/2022,North America,519.0,162089,3.0,4124
5/29/2022,North America,666.0,162755,1.0,4131
6/12/2022,North America,1379.0,164134,2.0,4134
6/26/2022,North America,5512.0,169646,2.0,4139
7/10/2022,North America,11324.0,180970,10.0,4156
7/31/2022,North America,9848.0,190818,10.0,4194
9/4/2022,North America,10967.0,201785,4.0,4224
4/26/2020,Africa,206.0,285,1.0,1
5/3/2020,Africa,220.0,505,3.0,4
5/10/2020,Africa,183.0,688,3.0,7
5/24/2020,Africa,386.0,1313,5.0,12
6/21/2020,Africa,298.0,2792,29.0,41
8/2/2020,Africa,43.0,4821,42.0,83
11/8/2020,Africa,4.0,5092,2.0,85
12/27/2020,Africa,22.0,5236,1.0,86
2/7/2021,Africa,80.0,5614,1.0,87
2/21/2021,Africa,104.0,5798,2.0,89
2/28/2021,Africa,297.0,6095,3.0,92
3/7/2021,Africa,276.0,6371,4.0,96
3/14/2021,Africa,191.0,6562,2.0,98
3/21/2021,Africa,174.0,6736,3.0,101
3/28/2021,Africa,178.0,6914,1.0,102
4/4/2021,Africa,145.0,7059,2.0,104
4/11/2021,Africa,160.0,7219,2.0,106
4/25/2021,Africa,300.0,7559,1.0,107
5/2/2021,Africa,135.0,7694,5.0,112
5/23/2021,Africa,782.0,8476,1.0,113
5/30/2021,Africa,53.0,8529,5.0,118
6/13/2021,Africa,36.0,8662,2.0,120
6/27/2021,Africa,15.0,8723,1.0,121
7/4/2021,Africa,36.0,8759,1.0,122
7/18/2021,Africa,33.0,8848,1.0,123
8/29/2021,Africa,230.0,9326,1.0,124
9/5/2021,Africa,613.0,9939,5.0,129
9/12/2021,Africa,559.0,10498,2.0,131
9/19/2021,Africa,565.0,11063,6.0,137
9/26/2021,Africa,743.0,11806,5.0,142
10/3/2021,Africa,726.0,12532,8.0,150
10/10/2021,Africa,254.0,12786,5.0,155
10/17/2021,Africa,234.0,13020,6.0,161
10/24/2021,Africa,146.0,13166,2.0,163
10/31/2021,Africa,211.0,13377,4.0,167
11/7/2021,Africa,30.0,13407,1.0,168
11/21/2021,Africa,79.0,13538,2.0,170
11/28/2021,Africa,41.0,13579,3.0,173
12/5/2021,Africa,20.0,13599,2.0,175
1/9/2022,Africa,1161.0,14871,2.0,177
1/16/2022,Africa,621.0,15492,1.0,178
1/23/2022,Africa,240.0,15732,3.0,181
1/30/2022,Africa,70.0,15802,1.0,182
3/6/2022,Africa,10.0,15894,1.0,183
12/27/2020,Africa,243.0,997,1.0,1
1/3/2021,Africa,323.0,1320,2.0,3
1/10/2021,Africa,236.0,1556,3.0,6
1/31/2021,Africa,195.0,2135,1.0,7
3/28/2021,Africa,90.0,3208,2.0,9
4/4/2021,Africa,126.0,3334,1.0,10
5/9/2021,Africa,71.0,3742,2.0,12
5/23/2021,Africa,88.0,3932,2.0,14
6/13/2021,Africa,387.0,4848,2.0,16
6/20/2021,Africa,488.0,5336,3.0,19
6/27/2021,Africa,444.0,5780,2.0,21
7/4/2021,Africa,294.0,6074,4.0,25
7/11/2021,Africa,203.0,6277,4.0,29
7/18/2021,Africa,125.0,6402,1.0,30
7/25/2021,Africa,93.0,6495,3.0,33
8/1/2021,Africa,52.0,6547,2.0,35
8/15/2021,Africa,25.0,6601,2.0,37
9/5/2021,Africa,8.0,6647,1.0,38
9/12/2021,Africa,8.0,6655,2.0,40
9/26/2021,Africa,23.0,6694,2.0,42
10/17/2021,Africa,32.0,6773,2.0,44
10/24/2021,Africa,16.0,6789,1.0,45
11/7/2021,Africa,112.0,6943,1.0,46
11/14/2021,Africa,108.0,7051,2.0,48
11/21/2021,Africa,105.0,7156,6.0,54
11/28/2021,Africa,149.0,7305,6.0,60
12/5/2021,Africa,153.0,7458,1.0,61
12/12/2021,Africa,171.0,7629,2.0,63
12/19/2021,Africa,124.0,7753,5.0,68
12/26/2021,Africa,120.0,7873,4.0,72
1/2/2022,Africa,153.0,8026,4.0,76
1/9/2022,Africa,277.0,8303,6.0,82
1/16/2022,Africa,573.0,8876,4.0,86
1/23/2022,Africa,374.0,9250,5.0,91
1/30/2022,Africa,258.0,9508,6.0,97
2/6/2022,Africa,123.0,9631,3.0,100
2/13/2022,Africa,33.0,9664,3.0,103
3/29/2020,Europe,5570.0,5955,73.0,73
4/5/2020,Europe,404.0,6359,16.0,89
4/12/2020,Europe,223.0,6582,9.0,98
4/19/2020,Europe,199.0,6781,14.0,112
4/26/2020,Europe,109.0,6890,9.0,121
5/3/2020,Europe,56.0,6946,4.0,125
5/10/2020,Europe,38.0,6984,4.0,129
5/17/2020,Europe,43.0,7027,2.0,131
5/24/2020,Europe,39.0,7066,1.0,132
5/31/2020,Europe,46.0,7112,3.0,135
6/7/2020,Europe,71.0,7183,1.0,136
6/14/2020,Europe,35.0,7218,1.0,137
8/23/2020,Europe,88.0,7516,1.0,138
10/4/2020,Europe,344.0,8858,3.0,141
10/11/2020,Europe,255.0,9113,1.0,142
10/25/2020,Europe,343.0,9667,5.0,147
11/8/2020,Europe,1202.0,11483,3.0,150
11/15/2020,Europe,1591.0,13074,5.0,155
11/22/2020,Europe,2104.0,15178,10.0,165
11/29/2020,Europe,2350.0,17528,24.0,189
12/6/2020,Europe,2921.0,20449,16.0,205
12/13/2020,Europe,3156.0,23605,19.0,224
12/20/2020,Europe,3696.0,27301,28.0,252
12/27/2020,Europe,3730.0,31031,32.0,284
1/3/2021,Europe,3709.0,34740,39.0,323
1/10/2021,Europe,4276.0,39016,34.0,357
1/17/2021,Europe,3543.0,42559,48.0,405
1/24/2021,Europe,3631.0,46190,47.0,452
1/31/2021,Europe,3604.0,49794,42.0,494
2/7/2021,Europe,3762.0,53556,42.0,536
2/14/2021,Europe,4561.0,58117,36.0,572
2/21/2021,Europe,5572.0,63689,38.0,610
2/28/2021,Europe,8183.0,71872,57.0,667
3/7/2021,Europe,9570.0,81442,66.0,733
3/14/2021,Europe,9905.0,91347,59.0,792
3/21/2021,Europe,10309.0,101656,69.0,861
3/28/2021,Europe,7822.0,109478,82.0,943
4/4/2021,Europe,423.0,109901,3.0,946
4/11/2021,Europe,4663.0,114564,86.0,1032
4/18/2021,Europe,3341.0,117905,60.0,1092
4/25/2021,Europe,2604.0,120509,49.0,1141
5/2/2021,Europe,2402.0,122911,26.0,1167
5/9/2021,Europe,2283.0,125194,31.0,1198
5/16/2021,Europe,1870.0,127064,21.0,1219
5/23/2021,Europe,1465.0,128529,14.0,1233
5/30/2021,Europe,876.0,129405,13.0,1246
6/6/2021,Europe,612.0,130017,11.0,1257
6/13/2021,Europe,380.0,130397,2.0,1259
6/20/2021,Europe,282.0,130679,2.0,1261
6/27/2021,Europe,165.0,130844,1.0,1262
7/4/2021,Europe,227.0,131071,1.0,1263
7/18/2021,Europe,375.0,131747,1.0,1264
8/1/2021,Europe,1246.0,133638,1.0,1265
8/8/2021,Europe,1472.0,135110,4.0,1269
8/15/2021,Europe,1942.0,137052,2.0,1271
8/22/2021,Europe,1970.0,139022,5.0,1276
8/29/2021,Europe,2476.0,141498,7.0,1283
9/5/2021,Europe,2405.0,143903,11.0,1294
9/12/2021,Europe,2976.0,146879,11.0,1305
9/19/2021,Europe,3258.0,150137,14.0,1319
9/26/2021,Europe,3784.0,153921,22.0,1341
10/3/2021,Europe,4970.0,158891,23.0,1364
10/10/2021,Europe,6455.0,165346,27.0,1391
10/17/2021,Europe,7999.0,173345,31.0,1422
10/24/2021,Europe,9988.0,183333,37.0,1459
10/31/2021,Europe,12069.0,195402,72.0,1531
11/14/2021,Europe,6726.0,202301,72.0,1603
11/21/2021,Europe,5181.0,207482,53.0,1656
11/28/2021,Europe,4077.0,211559,55.0,1711
12/5/2021,Europe,3437.0,214996,27.0,1738
12/12/2021,Europe,3305.0,218301,38.0,1776
12/19/2021,Europe,3913.0,222214,23.0,1799
12/26/2021,Europe,4595.0,226809,29.0,1828
1/2/2022,Europe,6140.0,232949,23.0,1851
1/9/2022,Europe,5742.0,238691,16.0,1867
1/16/2022,Europe,15424.0,254115,28.0,1895
1/23/2022,Europe,27269.0,281384,24.0,1919
1/30/2022,Europe,41085.0,322469,25.0,1944
2/6/2022,Europe,48031.0,370500,32.0,1976
2/13/2022,Europe,37947.0,408447,45.0,2021
2/20/2022,Europe,39239.0,447686,54.0,2075
2/27/2022,Europe,31712.0,479398,64.0,2139
3/6/2022,Europe,22671.0,502069,59.0,2198
3/13/2022,Europe,14983.0,517052,58.0,2256
3/20/2022,Europe,10967.0,528019,33.0,2289
3/27/2022,Europe,9226.0,537245,40.0,2329
4/3/2022,Europe,6835.0,544080,22.0,2351
4/10/2022,Europe,5185.0,549265,29.0,2380
4/17/2022,Europe,3337.0,552602,22.0,2402
4/24/2022,Europe,2756.0,555358,13.0,2415
5/1/2022,Europe,2039.0,557397,9.0,2424
5/8/2022,Europe,1489.0,558886,8.0,2432
5/15/2022,Europe,1173.0,560059,3.0,2435
5/22/2022,Europe,953.0,561012,5.0,2440
5/29/2022,Europe,821.0,561833,8.0,2448
6/5/2022,Europe,781.0,562614,10.0,2458
6/12/2022,Europe,840.0,563454,2.0,2460
6/19/2022,Europe,822.0,564276,2.0,2462
6/26/2022,Europe,798.0,565074,3.0,2465
7/3/2022,Europe,1345.0,566419,8.0,2473
7/10/2022,Europe,1161.0,567580,8.0,2481
7/17/2022,Europe,1552.0,569132,4.0,2485
7/24/2022,Europe,2007.0,571139,8.0,2493
7/31/2022,Europe,2229.0,573368,8.0,2501
8/7/2022,Europe,2239.0,575607,6.0,2507
8/14/2022,Europe,1933.0,577540,8.0,2515
8/21/2022,Europe,1426.0,578966,5.0,2520
8/28/2022,Europe,1107.0,580073,4.0,2524
9/4/2022,Europe,822.0,580895,6.0,2530
9/11/2022,Europe,914.0,581809,4.0,2534
9/18/2022,Europe,1189.0,582998,6.0,2540
9/25/2022,Europe,1188.0,584186,14.0,2554
10/2/2022,Europe,1316.0,585502,11.0,2565
10/9/2022,Europe,1196.0,586698,21.0,2586
10/16/2022,Europe,1063.0,587761,16.0,2602
10/23/2022,Europe,1055.0,588816,10.0,2612
10/30/2022,Europe,733.0,589549,9.0,2621
11/6/2022,Europe,553.0,590102,9.0,2630
11/13/2022,Europe,490.0,590592,15.0,2645
11/20/2022,Europe,491.0,591083,9.0,2654
11/27/2022,Europe,474.0,591557,9.0,2663
12/4/2022,Europe,536.0,592093,9.0,2672
12/11/2022,Europe,624.0,592717,15.0,2687
12/18/2022,Europe,819.0,593536,23.0,2710
12/25/2022,Europe,681.0,594217,17.0,2727
1/1/2023,Europe,541.0,594758,19.0,2746
1/8/2023,Europe,397.0,595155,13.0,2759
1/15/2023,Europe,377.0,595532,12.0,2771
1/22/2023,Europe,301.0,595833,8.0,2779
1/29/2023,Europe,384.0,596217,8.0,2787
2/5/2023,Europe,306.0,596523,7.0,2794
2/12/2023,Europe,328.0,596851,7.0,2801
2/19/2023,Europe,322.0,597173,8.0,2809
2/26/2023,Europe,271.0,597444,6.0,2815
3/5/2023,Europe,305.0,597749,6.0,2821
3/12/2023,Europe,312.0,598061,3.0,2824
3/19/2023,Europe,364.0,598425,8.0,2832
3/26/2023,Europe,349.0,598774,8.0,2840
4/2/2023,Europe,382.0,599156,6.0,2846
4/9/2023,Europe,392.0,599548,8.0,2854
4/16/2023,Europe,365.0,599913,7.0,2861
4/23/2023,Europe,330.0,600243,14.0,2875
4/30/2023,Europe,284.0,600527,9.0,2884
5/7/2023,Europe,208.0,600735,1.0,2885
5/14/2023,Europe,193.0,600928,3.0,2888
5/21/2023,Europe,181.0,601109,3.0,2891
5/28/2023,Europe,149.0,601258,2.0,2893
6/4/2023,Europe,120.0,601378,2.0,2895
6/11/2023,Europe,96.0,601474,2.0,2897
6/25/2023,Europe,51.0,601588,1.0,2898
7/16/2023,Europe,44.0,601699,1.0,2899
7/23/2023,Europe,47.0,601746,1.0,2900
8/6/2023,Europe,27.0,601773,1.0,2901
9/24/2023,Europe,101.0,602187,1.0,2902
10/22/2023,Europe,158.0,602636,1.0,2903
10/29/2023,Europe,273.0,602909,3.0,2906
11/5/2023,Europe,427.0,603336,6.0,2912
11/12/2023,Europe,474.0,603810,2.0,2914
11/19/2023,Europe,529.0,604339,5.0,2919
11/26/2023,Europe,591.0,604930,1.0,2920
